pilotId,sourceId,targetId,pilotName,shipId,faction,role,required,status,rank,assetId,warehouse,score,confidence,repositoryPath,reasons
"PILOT-E69C40F49478","whisper","whisper","""Whisper""","tiephantom","galacticempire","PilotCard","True","clear","2","AST-50CEBF70BF7BDA86","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__449ff88f909ed587.jpg","pilot identity 'whisper' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-E69C40F49478","whisper","whisper","""Whisper""","tiephantom","galacticempire","PilotBaseTokenSheet","False","clear","1","AST-8262741C8D683CC1","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__1ea8b35fc299dd61.jpg","pilot identity 'whisper' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-E69C40F49478","whisper","whisper","""Whisper""","tiephantom","galacticempire","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-919CB508CC2A","zeborrelios","zeborrelios","""Zeb"" Orrelios","attackshuttle","rebelalliance","PilotCard","True","clear","1","AST-0DB9BA5F1F79178A","xwing-data","278","high","assets/source/xwing-data/images/pilots/Rebel Alliance/Attack Shuttle/zeb-orrelios.png","pilot identity 'zeborrelios' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 3, points 18, image 'pilots/Rebel Alliance/Attack Shuttle/zeb-orrelios.png'"
"PILOT-919CB508CC2A","zeborrelios","zeborrelios","""Zeb"" Orrelios","attackshuttle","rebelalliance","PilotCard","True","clear","2","AST-8E561CC0C1EFB831","xwing-data","146","high","assets/source/xwing-data/images/pilots/Rebel Alliance/Sheathipede-class Shuttle/zeb-orrelios.png","pilot identity 'zeborrelios' in path; faction identity matched; pilot context; individual xwing-data First Edition pilot card"
"PILOT-919CB508CC2A","zeborrelios","zeborrelios","""Zeb"" Orrelios","attackshuttle","rebelalliance","PilotCard","True","clear","3","AST-8675603FAAD7FAC0","xwing-data","146","high","assets/source/xwing-data/images/pilots/Rebel Alliance/TIE Fighter/zeb-orrelios.png","pilot identity 'zeborrelios' in path; faction identity matched; pilot context; individual xwing-data First Edition pilot card"
"PILOT-919CB508CC2A","zeborrelios","zeborrelios","""Zeb"" Orrelios","attackshuttle","rebelalliance","PilotCard","True","clear","4","AST-4AF0A9432E56090C","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__83c9f6962c0da45c.jpg","pilot identity 'zeborrelios' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-919CB508CC2A","zeborrelios","zeborrelios","""Zeb"" Orrelios","attackshuttle","rebelalliance","PilotCard","True","clear","5","AST-2DF4A4C236B1FF3C","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__bc19be6ceb60e237.jpg","pilot identity 'zeborrelios' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-919CB508CC2A","zeborrelios","zeborrelios","""Zeb"" Orrelios","attackshuttle","rebelalliance","PilotCard","True","clear","6","AST-932921B71C0112B1","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__f97f2431af5d6bbd.png","pilot identity 'zeborrelios' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-919CB508CC2A","zeborrelios","zeborrelios","""Zeb"" Orrelios","attackshuttle","rebelalliance","PilotCard","True","clear","7","AST-C33CFBF189153DFD","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/other/asset__005447a3dd934eb9.png","pilot identity 'zeborrelios' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-919CB508CC2A","zeborrelios","zeborrelios","""Zeb"" Orrelios","attackshuttle","rebelalliance","PilotBaseTokenSheet","False","clear","1","AST-76196BFC64DA12C8","legacy1e","1000","manual","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__27a89001f714f298.jpg","manually approved pilot token sheet"
"PILOT-919CB508CC2A","zeborrelios","zeborrelios","""Zeb"" Orrelios","attackshuttle","rebelalliance","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-6252CB094EFA","zeborrelios-sheathipedeclassshuttle","zeborrelios","""Zeb"" Orrelios","sheathipedeclassshuttle","rebelalliance","PilotCard","True","clear","1","AST-8E561CC0C1EFB831","xwing-data","278","high","assets/source/xwing-data/images/pilots/Rebel Alliance/Sheathipede-class Shuttle/zeb-orrelios.png","pilot identity 'zeborrelios' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 3, points 16, image 'pilots/Rebel Alliance/Sheathipede-class Shuttle/zeb-orrelios.png'"
"PILOT-6252CB094EFA","zeborrelios-sheathipedeclassshuttle","zeborrelios","""Zeb"" Orrelios","sheathipedeclassshuttle","rebelalliance","PilotCard","True","clear","2","AST-0DB9BA5F1F79178A","xwing-data","146","high","assets/source/xwing-data/images/pilots/Rebel Alliance/Attack Shuttle/zeb-orrelios.png","pilot identity 'zeborrelios' in path; faction identity matched; pilot context; individual xwing-data First Edition pilot card"
"PILOT-6252CB094EFA","zeborrelios-sheathipedeclassshuttle","zeborrelios","""Zeb"" Orrelios","sheathipedeclassshuttle","rebelalliance","PilotCard","True","clear","3","AST-8675603FAAD7FAC0","xwing-data","146","high","assets/source/xwing-data/images/pilots/Rebel Alliance/TIE Fighter/zeb-orrelios.png","pilot identity 'zeborrelios' in path; faction identity matched; pilot context; individual xwing-data First Edition pilot card"
"PILOT-6252CB094EFA","zeborrelios-sheathipedeclassshuttle","zeborrelios","""Zeb"" Orrelios","sheathipedeclassshuttle","rebelalliance","PilotCard","True","clear","4","AST-4AF0A9432E56090C","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__83c9f6962c0da45c.jpg","pilot identity 'zeborrelios' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-6252CB094EFA","zeborrelios-sheathipedeclassshuttle","zeborrelios","""Zeb"" Orrelios","sheathipedeclassshuttle","rebelalliance","PilotCard","True","clear","5","AST-2DF4A4C236B1FF3C","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__bc19be6ceb60e237.jpg","pilot identity 'zeborrelios' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-6252CB094EFA","zeborrelios-sheathipedeclassshuttle","zeborrelios","""Zeb"" Orrelios","sheathipedeclassshuttle","rebelalliance","PilotCard","True","clear","6","AST-932921B71C0112B1","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__f97f2431af5d6bbd.png","pilot identity 'zeborrelios' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-6252CB094EFA","zeborrelios-sheathipedeclassshuttle","zeborrelios","""Zeb"" Orrelios","sheathipedeclassshuttle","rebelalliance","PilotCard","True","clear","7","AST-C33CFBF189153DFD","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/other/asset__005447a3dd934eb9.png","pilot identity 'zeborrelios' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-6252CB094EFA","zeborrelios-sheathipedeclassshuttle","zeborrelios","""Zeb"" Orrelios","sheathipedeclassshuttle","rebelalliance","PilotBaseTokenSheet","False","clear","1","AST-1E399FB660D9892E","legacy1e","1000","manual","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__4267f6573a9e0524.jpg","manually approved pilot token sheet"
"PILOT-6252CB094EFA","zeborrelios-sheathipedeclassshuttle","zeborrelios","""Zeb"" Orrelios","sheathipedeclassshuttle","rebelalliance","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-6A68ADF29BDA","zeborrelios-tielnfighter","zeborrelios","""Zeb"" Orrelios","tiefighter","rebelalliance","PilotCard","True","clear","1","AST-8675603FAAD7FAC0","xwing-data","278","high","assets/source/xwing-data/images/pilots/Rebel Alliance/TIE Fighter/zeb-orrelios.png","pilot identity 'zeborrelios' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 3, points 13, image 'pilots/Rebel Alliance/TIE Fighter/zeb-orrelios.png'"
"PILOT-6A68ADF29BDA","zeborrelios-tielnfighter","zeborrelios","""Zeb"" Orrelios","tiefighter","rebelalliance","PilotCard","True","clear","2","AST-0DB9BA5F1F79178A","xwing-data","146","high","assets/source/xwing-data/images/pilots/Rebel Alliance/Attack Shuttle/zeb-orrelios.png","pilot identity 'zeborrelios' in path; faction identity matched; pilot context; individual xwing-data First Edition pilot card"
"PILOT-6A68ADF29BDA","zeborrelios-tielnfighter","zeborrelios","""Zeb"" Orrelios","tiefighter","rebelalliance","PilotCard","True","clear","3","AST-8E561CC0C1EFB831","xwing-data","146","high","assets/source/xwing-data/images/pilots/Rebel Alliance/Sheathipede-class Shuttle/zeb-orrelios.png","pilot identity 'zeborrelios' in path; faction identity matched; pilot context; individual xwing-data First Edition pilot card"
"PILOT-6A68ADF29BDA","zeborrelios-tielnfighter","zeborrelios","""Zeb"" Orrelios","tiefighter","rebelalliance","PilotCard","True","clear","4","AST-4AF0A9432E56090C","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__83c9f6962c0da45c.jpg","pilot identity 'zeborrelios' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-6A68ADF29BDA","zeborrelios-tielnfighter","zeborrelios","""Zeb"" Orrelios","tiefighter","rebelalliance","PilotCard","True","clear","5","AST-2DF4A4C236B1FF3C","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__bc19be6ceb60e237.jpg","pilot identity 'zeborrelios' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-6A68ADF29BDA","zeborrelios-tielnfighter","zeborrelios","""Zeb"" Orrelios","tiefighter","rebelalliance","PilotCard","True","clear","6","AST-932921B71C0112B1","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__f97f2431af5d6bbd.png","pilot identity 'zeborrelios' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-6A68ADF29BDA","zeborrelios-tielnfighter","zeborrelios","""Zeb"" Orrelios","tiefighter","rebelalliance","PilotCard","True","clear","7","AST-C33CFBF189153DFD","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/other/asset__005447a3dd934eb9.png","pilot identity 'zeborrelios' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-6A68ADF29BDA","zeborrelios-tielnfighter","zeborrelios","""Zeb"" Orrelios","tiefighter","rebelalliance","PilotBaseTokenSheet","False","clear","1","AST-EF97AAF7DCC92D4B","legacy1e","1000","manual","assets/source/legacy1e/steamusercontent-a.akamaihd.net/other/asset__b80f8b192eeb9801.png","manually approved pilot token sheet"
"PILOT-6A68ADF29BDA","zeborrelios-tielnfighter","zeborrelios","""Zeb"" Orrelios","tiefighter","rebelalliance","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-3ACC0B4A3795","4lom","4lom","4-LOM","g1astarfighter","scumandvillainy","PilotCard","True","clear","1","AST-91E539DB40559F0D","xwing-data","278","high","assets/source/xwing-data/images/pilots/Scum and Villainy/G-1A Starfighter/4-lom.png","pilot identity '4lom' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 6, points 27, image 'pilots/Scum and Villainy/G-1A Starfighter/4-lom.png'"
"PILOT-3ACC0B4A3795","4lom","4lom","4-LOM","g1astarfighter","scumandvillainy","PilotCard","True","clear","2","AST-5C219E27113B99F3","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__2e4304831ddd643d.jpg","pilot identity '4lom' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-3ACC0B4A3795","4lom","4lom","4-LOM","g1astarfighter","scumandvillainy","PilotCard","True","clear","3","AST-4AF0A9432E56090C","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__83c9f6962c0da45c.jpg","pilot identity '4lom' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-3ACC0B4A3795","4lom","4lom","4-LOM","g1astarfighter","scumandvillainy","PilotBaseTokenSheet","False","clear","1","AST-3F7A00C7B63D3594","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__588199dc62ebbe1e.jpg","pilot identity '4lom' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
"PILOT-3ACC0B4A3795","4lom","4lom","4-LOM","g1astarfighter","scumandvillainy","PilotBaseToken","True","missing","0","","","0","","",""
"PILOT-DA5161BA5569","academypilot","academypilot","Academy Pilot","tiefighter","galacticempire","PilotCard","True","clear","1","AST-2EB4B6C820F337D0","xwing-data","278","high","assets/source/xwing-data/images/pilots/Galactic Empire/TIE Fighter/academy-pilot.png","pilot identity 'academypilot' in path; ship identity matched; faction identity matched; pilot context; individual xwing-data First Edition pilot card; structured xwing-data record matched skill 1, points 12, image 'pilots/Galactic Empire/TIE Fighter/academy-pilot.png'"
"PILOT-DA5161BA5569","academypilot","academypilot","Academy Pilot","tiefighter","galacticempire","PilotCard","True","clear","2","AST-50CEBF70BF7BDA86","legacy1e","123","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__449ff88f909ed587.jpg","pilot identity 'academypilot' in legacy context; card context; pilot context; legacy First Edition source"
"PILOT-DA5161BA5569","academypilot","academypilot","Academy Pilot","tiefighter","galacticempire","PilotBaseTokenSheet","False","clear","1","AST-0E38D44E9D15BA42","legacy1e","112","high","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__6a0c60074efb9f5c.png","pilot identity 'academypilot' in legacy context; ship identity matched; shared legacy image reference; legacy First Edition source"
