ShipId,TargetId,ShipName,BaseSize,Role,Required,Status,Rank,Score,Confidence,Warehouse,AssetId,RepositoryPath,Reasons
"SHIP-DD44D7E0372D","uwing","U-wing","large","ShipModel",True,"review",8,69,"medium","unified25","AST-B958FF95FB0525C7","assets/source/unified25/assets/ships/Rebel/UTD60DUWing/UWing_Open.obj","strong ship alias 'u-wing' in path; ships location; OBJ model"
"SHIP-DD44D7E0372D","uwing","U-wing","large","ShipTexture",True,"review",1,100,"high","unified25","AST-9BEADB83152FADE1","assets/source/unified25/assets/ships-v2/medium/ut60duwing/Textures/captain.jpg","strong ship alias 'ut60duwing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-DD44D7E0372D","uwing","U-wing","large","ShipTexture",True,"review",2,100,"high","unified25","AST-3695044E6FBBD6C9","assets/source/unified25/assets/ships-v2/medium/ut60duwing/Textures/captain.png","strong ship alias 'ut60duwing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-DD44D7E0372D","uwing","U-wing","large","ShipTexture",True,"review",3,100,"high","unified25","AST-454FEEEEFB825752","assets/source/unified25/assets/ships-v2/medium/ut60duwing/Textures/plain.jpg","strong ship alias 'ut60duwing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-DD44D7E0372D","uwing","U-wing","large","ShipTexture",True,"review",4,100,"high","unified25","AST-AC858FC6E27229AA","assets/source/unified25/assets/ships-v2/medium/ut60duwing/Textures/rebel.jpg","strong ship alias 'ut60duwing' in exact path segment; ships-v2 location; generic ship texture"
"SHIP-DD44D7E0372D","uwing","U-wing","large","ShipTexture",True,"review",5,100,"high","unified25","AST-C53A2C1BA67D0AB6","assets/source/unified25/assets/ships-v2/medium/ut60duwing/Textures/renegade.jpg","strong ship alias 'ut60duwing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-DD44D7E0372D","uwing","U-wing","large","ShipTexture",True,"review",6,100,"high","unified25","AST-1FBC7CE6668ABED3","assets/source/unified25/assets/ships-v2/medium/ut60duwing/Textures/renegade.png","strong ship alias 'ut60duwing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-DD44D7E0372D","uwing","U-wing","large","ShipTexture",True,"review",7,100,"high","unified25","AST-43534A605D1BA94C","assets/source/unified25/assets/ships-v2/medium/ut60duwing/Textures/standard.jpg","strong ship alias 'ut60duwing' in exact path segment; ships-v2 location; generic ship texture"
"SHIP-DD44D7E0372D","uwing","U-wing","large","ShipTexture",True,"review",8,100,"high","unified25","AST-71A86200C83009AD","assets/source/unified25/assets/ships-v2/medium/ut60duwing/Textures/standard.png","strong ship alias 'ut60duwing' in exact path segment; ships-v2 location; generic ship texture"
"SHIP-DD44D7E0372D","uwing","U-wing","large","DialTexture",True,"review",1,76,"medium","legacy1e","AST-EF74F3E59CF89B23","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__d2ec94e5b9fbd265.jpg","legacy object context 'U-Wing Dials' via DiffuseURL dial context; First Edition contextual asset preference"
"SHIP-DD44D7E0372D","uwing","U-wing","large","DialModel",False,"missing",,,,,,,
"SHIP-DD44D7E0372D","uwing","U-wing","large","ShipScript",False,"missing",,,,,,,
"SHIP-9109BDDDB34D","upsilonclassshuttle","Upsilon-class Shuttle","large","ShipModel",True,"clear",1,100,"high","unified25","AST-66F3B9086B6E3AA4","assets/source/unified25/assets/ships-v2/large/upsilonclasscommandshuttle/Upsilon_Shuttle.obj","strong ship alias 'upsilonclasscommandshuttle' in exact path segment; ships-v2 location; OBJ model"
"SHIP-9109BDDDB34D","upsilonclassshuttle","Upsilon-class Shuttle","large","ShipModel",True,"clear",2,47,"low","unified25","AST-1EFD2F981810CBA8","assets/source/unified25/assets/ships-v2/large/lambdaclasst4ashuttle/lambda.obj","weak ship alias 'shuttle' in path; ships-v2 location; OBJ model"
"SHIP-9109BDDDB34D","upsilonclassshuttle","Upsilon-class Shuttle","large","ShipModel",True,"clear",3,47,"low","unified25","AST-DEDF8529DDD72271","assets/source/unified25/assets/ships-v2/large/lambdaclasst4ashuttle/lambdaclass.obj","weak ship alias 'shuttle' in path; ships-v2 location; OBJ model"
"SHIP-9109BDDDB34D","upsilonclassshuttle","Upsilon-class Shuttle","large","ShipModel",True,"clear",4,47,"low","unified25","AST-BA5F7E32E6C70CCF","assets/source/unified25/assets/ships-v2/medium/xiclasslightshuttle/XiClassLightShuttle.obj","weak ship alias 'shuttle' in path; ships-v2 location; OBJ model"
"SHIP-9109BDDDB34D","upsilonclassshuttle","Upsilon-class Shuttle","large","ShipModel",True,"clear",5,47,"low","unified25","AST-1AD34DAD1DD6803F","assets/source/unified25/assets/ships-v2/small/attackshuttle/attackshuttle.obj","weak ship alias 'shuttle' in path; ships-v2 location; OBJ model"
"SHIP-9109BDDDB34D","upsilonclassshuttle","Upsilon-class Shuttle","large","ShipModel",True,"clear",6,47,"low","unified25","AST-201937CD12639DC3","assets/source/unified25/assets/ships-v2/small/sheathipedeclassshuttle/sheathipede.obj","weak ship alias 'shuttle' in path; ships-v2 location; OBJ model"
"SHIP-9109BDDDB34D","upsilonclassshuttle","Upsilon-class Shuttle","large","ShipModel",True,"clear",7,47,"low","unified25","AST-0B8FAA8B6815F1FE","assets/source/unified25/assets/ships-v2/small/sheathipedeclassshuttle/Sheathipede2.obj","weak ship alias 'shuttle' in path; ships-v2 location; OBJ model"
"SHIP-9109BDDDB34D","upsilonclassshuttle","Upsilon-class Shuttle","large","ShipModel",True,"clear",8,45,"low","unified25","AST-A4A69D5408E79854","assets/source/unified25/assets/ships/Large/FO_Upsilon_Shuttle/Upsilon_Shuttle.obj","weak ship alias 'upsilon' in path; ships location; OBJ model"
"SHIP-9109BDDDB34D","upsilonclassshuttle","Upsilon-class Shuttle","large","ShipTexture",True,"review",1,100,"high","unified25","AST-8945A7D53A756172","assets/source/unified25/assets/ships-v2/large/upsilonclasscommandshuttle/Textures/red.jpg","strong ship alias 'upsilonclasscommandshuttle' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-9109BDDDB34D","upsilonclassshuttle","Upsilon-class Shuttle","large","ShipTexture",True,"review",2,100,"high","unified25","AST-1B331A20D6C0FFC2","assets/source/unified25/assets/ships-v2/large/upsilonclasscommandshuttle/Textures/standard.jpg","strong ship alias 'upsilonclasscommandshuttle' in exact path segment; ships-v2 location; generic ship texture"
"SHIP-9109BDDDB34D","upsilonclassshuttle","Upsilon-class Shuttle","large","ShipTexture",True,"review",3,66,"medium","legacy1e","AST-B8017E209AE614E3","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__fbbff8877613c16a.jpg","legacy object context 'Kylo Ren' via DiffuseURL"
"SHIP-9109BDDDB34D","upsilonclassshuttle","Upsilon-class Shuttle","large","ShipTexture",True,"review",4,52,"low","unified25","AST-291304AD0E856EEA","assets/source/unified25/assets/ships-v2/large/lambdaclasst4ashuttle/textures/default.png","weak ship alias 'shuttle' in path; ships-v2 location; generic ship texture"
"SHIP-9109BDDDB34D","upsilonclassshuttle","Upsilon-class Shuttle","large","ShipTexture",True,"review",5,52,"low","unified25","AST-291304AD0E856EEA","assets/source/unified25/assets/ships-v2/large/lambdaclasst4ashuttle/textures/standard.png","weak ship alias 'shuttle' in path; ships-v2 location; generic ship texture"
"SHIP-9109BDDDB34D","upsilonclassshuttle","Upsilon-class Shuttle","large","ShipTexture",True,"review",6,52,"low","unified25","AST-5AF898CB3AADB678","assets/source/unified25/assets/ships-v2/small/attackshuttle/Textures/standard.jpg","weak ship alias 'shuttle' in path; ships-v2 location; generic ship texture"
"SHIP-9109BDDDB34D","upsilonclassshuttle","Upsilon-class Shuttle","large","ShipTexture",True,"review",7,52,"low","unified25","AST-FBEF5DD1EB8E9098","assets/source/unified25/assets/ships-v2/small/sheathipedeclassshuttle/Textures/standard.jpg","weak ship alias 'shuttle' in path; ships-v2 location; generic ship texture"
"SHIP-9109BDDDB34D","upsilonclassshuttle","Upsilon-class Shuttle","large","ShipTexture",True,"review",8,52,"low","unified25","AST-0757FE668CCE126E","assets/source/unified25/assets/ships-v2/small/sheathipedeclassshuttle/Textures/standard.png","weak ship alias 'shuttle' in path; ships-v2 location; generic ship texture"
"SHIP-9109BDDDB34D","upsilonclassshuttle","Upsilon-class Shuttle","large","DialTexture",True,"review",1,82,"medium","legacy1e","AST-30E0E4BFA5EC1C9B","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__8e864d86578d93b9.jpg","legacy object context 'Upsilon Class Shuttle Dials' via DiffuseURL dial context; First Edition contextual asset preference"
"SHIP-9109BDDDB34D","upsilonclassshuttle","Upsilon-class Shuttle","large","DialTexture",True,"review",2,60,"medium","legacy1e","AST-EF74F3E59CF89B23","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__d2ec94e5b9fbd265.jpg","legacy object context 'Attack Shuttle Dials' via DiffuseURL dial context; First Edition contextual asset preference"
"SHIP-9109BDDDB34D","upsilonclassshuttle","Upsilon-class Shuttle","large","DialModel",False,"missing",,,,,,,
"SHIP-9109BDDDB34D","upsilonclassshuttle","Upsilon-class Shuttle","large","ShipScript",False,"missing",,,,,,,
"SHIP-13A27BB27C26","vcx100","VCX-100","large","ShipModel",True,"review",1,100,"high","unified25","AST-F129EEB47D82CE08","assets/source/unified25/assets/ships-v2/large/vcx100lightfreighter/vcx100.obj","strong ship alias 'vcx100lightfreighter' in exact path segment; ships-v2 location; OBJ model"
"SHIP-13A27BB27C26","vcx100","VCX-100","large","ShipModel",True,"review",2,100,"high","unified25","AST-A635EDC8D7C92EE9","assets/source/unified25/assets/ships/Large/REB_VCX100/vcx100.obj","strong ship alias 'vcx-100' in exact path segment; ships location; OBJ model"
"SHIP-13A27BB27C26","vcx100","VCX-100","large","ShipModel",True,"review",3,83,"medium","unified25","AST-BD45EEF13F6E7605","assets/source/unified25/assets/ships/Large/REB_VCX100/vcx100-2.obj","strong ship alias 'vcx-100' in path; ships location; OBJ model"
"SHIP-13A27BB27C26","vcx100","VCX-100","large","ShipTexture",True,"clear",1,100,"high","unified25","AST-35D56086ABC8BC10","assets/source/unified25/assets/ships-v2/large/vcx100lightfreighter/Textures/standard.jpg","strong ship alias 'vcx100lightfreighter' in exact path segment; ships-v2 location; generic ship texture"
"SHIP-13A27BB27C26","vcx100","VCX-100","large","ShipTexture",True,"clear",2,58,"low","legacy1e","AST-1B67CA60C0F16693","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__5ecaf2bd7f8d7b76.jpg","legacy object context '""Chopper""' via DiffuseURL"
"SHIP-13A27BB27C26","vcx100","VCX-100","large","ShipTexture",True,"clear",3,58,"low","legacy1e","AST-3A9560411E177477","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__a28587a196c79e16.jpg","legacy object context 'Lothal Rebel' via DiffuseURL"
"SHIP-13A27BB27C26","vcx100","VCX-100","large","ShipTexture",True,"clear",4,58,"low","legacy1e","AST-6614CFBB4A233005","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__ca35a99351fca329.jpg","legacy object context 'Hera Syndulla v1' via DiffuseURL"
"SHIP-13A27BB27C26","vcx100","VCX-100","large","ShipTexture",True,"clear",5,58,"low","legacy1e","AST-7971DF3D327F8B2F","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__cbf384b34d6aa8f8.jpg","legacy object context 'Kanan Jarrus' via DiffuseURL"
"SHIP-13A27BB27C26","vcx100","VCX-100","large","ShipTexture",True,"clear",6,38,"low","unified25","AST-587E11632BC03CFE","assets/source/unified25/assets/ships-v2/huge/croccruiser/Textures/standard.jpg","ships-v2 location; generic ship texture"
"SHIP-13A27BB27C26","vcx100","VCX-100","large","ShipTexture",True,"clear",7,38,"low","unified25","AST-186FA3DAA94B0FCD","assets/source/unified25/assets/ships-v2/huge/gozanticlasscruiser/Textures/standard.jpg","ships-v2 location; generic ship texture"
"SHIP-13A27BB27C26","vcx100","VCX-100","large","ShipTexture",True,"clear",8,38,"low","unified25","AST-BE5242272F848E50","assets/source/unified25/assets/ships-v2/huge/gr75mediumtransport/Textures/standard.jpg","ships-v2 location; generic ship texture"
"SHIP-13A27BB27C26","vcx100","VCX-100","large","DialTexture",True,"review",1,76,"medium","legacy1e","AST-EF74F3E59CF89B23","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__d2ec94e5b9fbd265.jpg","legacy object context 'VCX-100 Dials' via DiffuseURL dial context; First Edition contextual asset preference"
"SHIP-13A27BB27C26","vcx100","VCX-100","large","DialModel",False,"missing",,,,,,,
"SHIP-13A27BB27C26","vcx100","VCX-100","large","ShipScript",False,"missing",,,,,,,
"SHIP-D8279B5F524D","vt49decimator","VT-49 Decimator","large","ShipModel",True,"clear",1,100,"high","unified25","AST-EEE4D890214BAFD6","assets/source/unified25/assets/ships-v2/large/vt49decimator/vt49decimator.obj","strong ship alias 'vt-49 decimator' in exact path segment; ships-v2 location; OBJ model"
"SHIP-D8279B5F524D","vt49decimator","VT-49 Decimator","large","ShipModel",True,"clear",2,59,"low","unified25","AST-21982E1A37DEC0E0","assets/source/unified25/assets/ships/Large/EMP_Decimator/decimator.obj","weak ship alias 'decimator' in exact path segment; ships location; OBJ model"
"SHIP-D8279B5F524D","vt49decimator","VT-49 Decimator","large","ShipModel",True,"clear",3,53,"low","unified25","AST-207773CD4BC31DF4","assets/source/unified25/assets/ships/Large/EMP_Decimator/decimator2.obj","weak ship alias 'decimator' in path; ships location; OBJ model"
"SHIP-D8279B5F524D","vt49decimator","VT-49 Decimator","large","ShipTexture",True,"review",1,100,"high","unified25","AST-7819F7CFA2470C8B","assets/source/unified25/assets/ships-v2/large/vt49decimator/textures/black.jpg","strong ship alias 'vt-49 decimator' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-D8279B5F524D","vt49decimator","VT-49 Decimator","large","ShipTexture",True,"review",2,100,"high","unified25","AST-0C87FBAEBFBDD607","assets/source/unified25/assets/ships-v2/large/vt49decimator/textures/grey.jpg","strong ship alias 'vt-49 decimator' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-D8279B5F524D","vt49decimator","VT-49 Decimator","large","ShipTexture",True,"review",3,66,"medium","legacy1e","AST-BC1B8E2589C99C5D","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__12292d3a084cbe3c.jpg","legacy object context 'Patrol Leader' via DiffuseURL"
"SHIP-D8279B5F524D","vt49decimator","VT-49 Decimator","large","ShipTexture",True,"review",4,66,"medium","legacy1e","AST-13B0ADF0A1CF070D","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__a1e17ff2f9beebdd.jpg","legacy object context 'Rear Admiral Chiraneau' via DiffuseURL"
"SHIP-D8279B5F524D","vt49decimator","VT-49 Decimator","large","ShipTexture",True,"review",5,66,"medium","legacy1e","AST-B63B867934D64F00","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__a722e3b695f20f08.jpg","legacy object context 'Captain Oicunn' via DiffuseURL"
"SHIP-D8279B5F524D","vt49decimator","VT-49 Decimator","large","ShipTexture",True,"review",6,66,"medium","legacy1e","AST-1DECFDFDD8402635","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__f7aa5ccad91d322f.jpg","legacy object context 'Commander Kenkirk' via DiffuseURL"
"SHIP-D8279B5F524D","vt49decimator","VT-49 Decimator","large","ShipTexture",True,"review",7,38,"low","unified25","AST-587E11632BC03CFE","assets/source/unified25/assets/ships-v2/huge/croccruiser/Textures/standard.jpg","ships-v2 location; generic ship texture"
"SHIP-D8279B5F524D","vt49decimator","VT-49 Decimator","large","ShipTexture",True,"review",8,38,"low","unified25","AST-186FA3DAA94B0FCD","assets/source/unified25/assets/ships-v2/huge/gozanticlasscruiser/Textures/standard.jpg","ships-v2 location; generic ship texture"
"SHIP-D8279B5F524D","vt49decimator","VT-49 Decimator","large","DialTexture",True,"review",1,82,"medium","legacy1e","AST-30E0E4BFA5EC1C9B","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__8e864d86578d93b9.jpg","legacy object context 'VT-49 Decimator Dials' via DiffuseURL dial context; First Edition contextual asset preference"
"SHIP-D8279B5F524D","vt49decimator","VT-49 Decimator","large","DialModel",False,"missing",,,,,,,
"SHIP-D8279B5F524D","vt49decimator","VT-49 Decimator","large","ShipScript",False,"missing",,,,,,,
"SHIP-36823DBE73F1","xwing","X-Wing","small","ShipModel",True,"review",1,100,"high","unified25","AST-7CD2EE00223E78C2","assets/source/unified25/assets/ships-v2/small/t65xwing/xwingbase.obj","strong ship alias 't65xwing' in exact path segment; ships-v2 location; OBJ model"
"SHIP-36823DBE73F1","xwing","X-Wing","small","ShipModel",True,"review",2,100,"high","unified25","AST-7CD2EE00223E78C2","assets/source/unified25/assets/ships-v2/small/t65xwing/xwingbasev1.obj","strong ship alias 't65xwing' in exact path segment; ships-v2 location; OBJ model"
"SHIP-36823DBE73F1","xwing","X-Wing","small","ShipModel",True,"review",3,100,"high","unified25","AST-60916EAAA3CBDBE4","assets/source/unified25/assets/ships-v2/small/t65xwing/xwingbasev2.obj","strong ship alias 't65xwing' in exact path segment; ships-v2 location; OBJ model"
"SHIP-36823DBE73F1","xwing","X-Wing","small","ShipModel",True,"review",4,100,"high","unified25","AST-E1E30FE033DD6ADF","assets/source/unified25/assets/ships-v2/small/t65xwing/xwingbasev3.obj","strong ship alias 't65xwing' in exact path segment; ships-v2 location; OBJ model"
"SHIP-36823DBE73F1","xwing","X-Wing","small","ShipModel",True,"review",5,100,"high","unified25","AST-4C2B0E53FFF50F7B","assets/source/unified25/assets/ships-v2/small/t65xwing/xwingclosed.obj","strong ship alias 't65xwing' in exact path segment; ships-v2 location; OBJ model"
"SHIP-36823DBE73F1","xwing","X-Wing","small","ShipModel",True,"review",6,100,"high","unified25","AST-4C2B0E53FFF50F7B","assets/source/unified25/assets/ships-v2/small/t65xwing/xwingclosedv1.obj","strong ship alias 't65xwing' in exact path segment; ships-v2 location; OBJ model"
"SHIP-36823DBE73F1","xwing","X-Wing","small","ShipModel",True,"review",7,100,"high","unified25","AST-4F632237973511D0","assets/source/unified25/assets/ships-v2/small/t65xwing/xwingclosedv3.obj","strong ship alias 't65xwing' in exact path segment; ships-v2 location; OBJ model"
"SHIP-36823DBE73F1","xwing","X-Wing","small","ShipModel",True,"review",8,100,"high","unified25","AST-D8A53391706E9E36","assets/source/unified25/assets/ships-v2/small/t65xwing/xwingopen.obj","strong ship alias 't65xwing' in exact path segment; ships-v2 location; OBJ model"
"SHIP-36823DBE73F1","xwing","X-Wing","small","ShipTexture",True,"review",1,100,"high","unified25","AST-920950FA4BC46464","assets/source/unified25/assets/ships-v2/small/t65xwing/Textures/1/biggs.jpg","strong ship alias 't65xwing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-36823DBE73F1","xwing","X-Wing","small","ShipTexture",True,"review",2,100,"high","unified25","AST-E921CDF22B1D4D6B","assets/source/unified25/assets/ships-v2/small/t65xwing/Textures/1/blue.jpg","strong ship alias 't65xwing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-36823DBE73F1","xwing","X-Wing","small","ShipTexture",True,"review",3,100,"high","unified25","AST-CD0C1CCAF02A3AF5","assets/source/unified25/assets/ships-v2/small/t65xwing/Textures/1/cavernangels.jpg","strong ship alias 't65xwing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-36823DBE73F1","xwing","X-Wing","small","ShipTexture",True,"review",4,100,"high","unified25","AST-31B1FD3F4D7AB8A1","assets/source/unified25/assets/ships-v2/small/t65xwing/Textures/1/garven.jpg","strong ship alias 't65xwing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-36823DBE73F1","xwing","X-Wing","small","ShipTexture",True,"review",5,100,"high","unified25","AST-2308AE952FB01C43","assets/source/unified25/assets/ships-v2/small/t65xwing/Textures/1/luke.jpg","strong ship alias 't65xwing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-36823DBE73F1","xwing","X-Wing","small","ShipTexture",True,"review",6,100,"high","unified25","AST-B345C9C0DE9F8A32","assets/source/unified25/assets/ships-v2/small/t65xwing/Textures/1/porkins.jpg","strong ship alias 't65xwing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-36823DBE73F1","xwing","X-Wing","small","ShipTexture",True,"review",7,100,"high","unified25","AST-52EEB61C3721DE9E","assets/source/unified25/assets/ships-v2/small/t65xwing/Textures/1/red.jpg","strong ship alias 't65xwing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-36823DBE73F1","xwing","X-Wing","small","ShipTexture",True,"review",8,100,"high","unified25","AST-16146793F8BD92C9","assets/source/unified25/assets/ships-v2/small/t65xwing/Textures/1/thane.jpg","strong ship alias 't65xwing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-36823DBE73F1","xwing","X-Wing","small","DialTexture",True,"review",1,76,"medium","legacy1e","AST-EF74F3E59CF89B23","assets/source/legacy1e/steamusercontent-a.akamaihd.net/images/asset__d2ec94e5b9fbd265.jpg","legacy object context 'T-70 X-Wing Dials' via DiffuseURL dial context; First Edition contextual asset preference"
"SHIP-36823DBE73F1","xwing","X-Wing","small","DialModel",False,"missing",,,,,,,
"SHIP-36823DBE73F1","xwing","X-Wing","small","ShipScript",False,"review",1,58,"low","unified25","AST-F0F9D54432C4402E","assets/source/unified25/TTS_xwing/src/API.lua","strong ship alias 'x-wing' in path; Lua script"
"SHIP-36823DBE73F1","xwing","X-Wing","small","ShipScript",False,"review",2,58,"low","unified25","AST-F68FED2C58DEE5D0","assets/source/unified25/TTS_xwing/src/Device/Bomb/AoE Bomb source.lua","strong ship alias 'x-wing' in path; Lua script"
"SHIP-36823DBE73F1","xwing","X-Wing","small","ShipScript",False,"review",3,58,"low","unified25","AST-0B42842018999630","assets/source/unified25/TTS_xwing/src/Device/Bomb/BlazeBomb.lua","strong ship alias 'x-wing' in path; Lua script"
"SHIP-36823DBE73F1","xwing","X-Wing","small","ShipScript",False,"review",4,58,"low","unified25","AST-760BB845FB98FBBC","assets/source/unified25/TTS_xwing/src/Device/Bomb/Bomblet.lua","strong ship alias 'x-wing' in path; Lua script"
"SHIP-36823DBE73F1","xwing","X-Wing","small","ShipScript",False,"review",5,58,"low","unified25","AST-760BB845FB98FBBC","assets/source/unified25/TTS_xwing/src/Device/Bomb/ConcussionBomb.lua","strong ship alias 'x-wing' in path; Lua script"
"SHIP-36823DBE73F1","xwing","X-Wing","small","ShipScript",False,"review",6,58,"low","unified25","AST-60B0D88E72978A67","assets/source/unified25/TTS_xwing/src/Device/Bomb/DropperGizmo.lua","strong ship alias 'x-wing' in path; Lua script"
"SHIP-36823DBE73F1","xwing","X-Wing","small","ShipScript",False,"review",7,58,"low","unified25","AST-06EB0B074F5E79A1","assets/source/unified25/TTS_xwing/src/Device/Bomb/Electro-ProtonBomb.lua","strong ship alias 'x-wing' in path; Lua script"
"SHIP-36823DBE73F1","xwing","X-Wing","small","ShipScript",False,"review",8,58,"low","unified25","AST-760BB845FB98FBBC","assets/source/unified25/TTS_xwing/src/Device/Bomb/IonBomb.lua","strong ship alias 'x-wing' in path; Lua script"
"SHIP-10CDA52089D8","ywing","Y-wing","small","ShipModel",True,"review",1,100,"high","unified25","AST-C62ADA0278FBDB37","assets/source/unified25/assets/ships-v2/small/btla4ywing/btla4_ywing.obj","strong ship alias 'btla4ywing' in exact path segment; ships-v2 location; OBJ model"
"SHIP-10CDA52089D8","ywing","Y-wing","small","ShipModel",True,"review",2,100,"high","unified25","AST-097768F6AD96C65E","assets/source/unified25/assets/ships-v2/small/btla4ywing/btla4_ywingv2.obj","strong ship alias 'btla4ywing' in exact path segment; ships-v2 location; OBJ model"
"SHIP-10CDA52089D8","ywing","Y-wing","small","ShipModel",True,"review",3,100,"high","unified25","AST-55DADC25890708EE","assets/source/unified25/assets/ships/Small/btla4_ywing/btla4_ywing.obj","strong ship alias 'btla4ywing' in exact path segment; ships location; OBJ model"
"SHIP-10CDA52089D8","ywing","Y-wing","small","ShipModel",True,"review",4,100,"high","unified25","AST-124E29934DC95948","assets/source/unified25/assets/ships/Small/btla4_ywing/glod_sqd_pilot.obj","strong ship alias 'btla4ywing' in exact path segment; ships location; OBJ model"
"SHIP-10CDA52089D8","ywing","Y-wing","small","ShipModel",True,"review",5,71,"medium","unified25","AST-99C3B22930BACF32","assets/source/unified25/assets/ships-v2/small/btanr2ywing/RIS_Y-Wing.obj","strong ship alias 'y-wing' in path; ships-v2 location; OBJ model"
"SHIP-10CDA52089D8","ywing","Y-wing","small","ShipModel",True,"review",6,71,"medium","unified25","AST-91B12DA8C9396AC7","assets/source/unified25/assets/ships-v2/small/btlbywing/BTLB_YWING.obj","strong ship alias 'y-wing' in path; ships-v2 location; OBJ model"
"SHIP-10CDA52089D8","ywing","Y-wing","small","ShipModel",True,"review",7,71,"medium","unified25","AST-A662A7EF7CC63B31","assets/source/unified25/assets/ships-v2/small/btlbywing/BTLB_YWINGv2.obj","strong ship alias 'y-wing' in path; ships-v2 location; OBJ model"
"SHIP-10CDA52089D8","ywing","Y-wing","small","ShipModel",True,"review",8,69,"medium","unified25","AST-C1F3CD306DEB9505","assets/source/unified25/assets/ships/Small/GRP_Y-Wing/BTLB_YWING.obj","strong ship alias 'y-wing' in path; ships location; OBJ model"
"SHIP-10CDA52089D8","ywing","Y-wing","small","ShipTexture",True,"review",1,100,"high","unified25","AST-FD5F26E0E2B1F28E","assets/source/unified25/assets/ships-v2/small/btla4ywing/Textures/amaxine.png","strong ship alias 'btla4ywing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-10CDA52089D8","ywing","Y-wing","small","ShipTexture",True,"review",2,100,"high","unified25","AST-7BC53141B8E2A551","assets/source/unified25/assets/ships-v2/small/btla4ywing/Textures/crymorah.png","strong ship alias 'btla4ywing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-10CDA52089D8","ywing","Y-wing","small","ShipTexture",True,"review",3,100,"high","unified25","AST-7DA37204D6E336C1","assets/source/unified25/assets/ships-v2/small/btla4ywing/Textures/drearenthal.png","strong ship alias 'btla4ywing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-10CDA52089D8","ywing","Y-wing","small","ShipTexture",True,"review",4,100,"high","unified25","AST-04A9E325FAF588E6","assets/source/unified25/assets/ships-v2/small/btla4ywing/Textures/gold.png","strong ship alias 'btla4ywing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-10CDA52089D8","ywing","Y-wing","small","ShipTexture",True,"review",5,100,"high","unified25","AST-BC10FEB5500DEF0E","assets/source/unified25/assets/ships-v2/small/btla4ywing/Textures/grey.png","strong ship alias 'btla4ywing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-10CDA52089D8","ywing","Y-wing","small","ShipTexture",True,"review",6,100,"high","unified25","AST-A65E65E0ECB3E630","assets/source/unified25/assets/ships-v2/small/btla4ywing/Textures/hiredgun.png","strong ship alias 'btla4ywing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-10CDA52089D8","ywing","Y-wing","small","ShipTexture",True,"review",7,100,"high","unified25","AST-15C4A1A0949A3B48","assets/source/unified25/assets/ships-v2/small/btla4ywing/Textures/hortonsalm.png","strong ship alias 'btla4ywing' in exact path segment; ships-v2 location; ship texture folder"
"SHIP-10CDA52089D8","ywing","Y-wing","small","ShipTexture",True,"review",8,100,"high","unified25","AST-855B7E2A229E5207","assets/source/unified25/assets/ships-v2/small/btla4ywing/Textures/JinataSecurityOfficer.png","strong ship alias 'btla4ywing' in exact path segment; ships-v2 location; ship texture folder"
